date,location,total_deaths,total_deaths_per_million
2021-05-06,Oceania,1.061,24.861
2021-05-06,South America,802.217,1862.33
2021-05-07,Africa,123.905,92.425
2021-05-07,Asia,557.659,120.189
2021-05-07,Europe,1033.871,1380.925
2021-05-07,North America,855.648,1445.175
2021-05-07,Oceania,1.061,24.861
2021-05-07,South America,806.429,1872.108
2021-05-08,Africa,124.137,92.598
2021-05-08,Asia,563.247,121.393
2021-05-08,Europe,1036.127,1383.938
2021-05-08,North America,856.669,1446.9
2021-05-08,Oceania,1.061,24.861
2021-05-08,South America,810.634,1881.87
2021-05-09,Africa,124.394,92.79
2021-05-09,Asia,568.619,122.551
2021-05-09,Europe,1037.607,1385.915
2021-05-09,North America,857.054,1447.55
2021-05-09,Oceania,1.061,24.861
2021-05-09,South America,813.35,1888.175
2021-05-10,Africa,124.745,93.052
2021-05-10,Asia,574.129,123.739
2021-05-10,Europe,1039.613,1388.594
2021-05-10,North America,857.806,1448.82
2021-05-10,Oceania,1.061,24.861
2021-05-10,South America,815.855,1893.991
2021-05-11,Africa,125.059,93.286
2021-05-11,Asia,580.02,125.008
2021-05-11,Europe,1042.09,1391.903
2021-05-11,North America,859.001,1450.838
2021-05-11,Oceania,1.07,25.072
2021-05-11,South America,820.213,1904.108
2021-05-12,Africa,125.363,93.513
2021-05-12,Asia,585.684,126.229
2021-05-12,Europe,1044.424,1395.02
2021-05-12,North America,860.272,1452.985
2021-05-12,Oceania,1.07,25.072
2021-05-12,South America,824.496,1914.051
2021-05-13,Africa,125.597,93.687
2021-05-13,Asia,591.149,127.407
2021-05-13,Europe,1046.837,1398.243
2021-05-13,North America,861.507,1455.071
2021-05-13,Oceania,1.074,25.165
2021-05-13,South America,828.833,1924.119
2021-05-14,Africa,125.848,93.875
2021-05-14,Asia,596.372,128.533
2021-05-14,Europe,1048.995,1401.126
2021-05-14,North America,862.603,1456.922
2021-05-14,Oceania,1.077,25.236
2021-05-14,South America,833.17,1934.187
2021-05-15,Africa,126.088,94.054
2021-05-15,Asia,601.768,129.696
2021-05-15,Europe,1050.725,1403.437
2021-05-15,North America,863.479,1458.402
2021-05-15,Oceania,1.077,25.236
2021-05-15,South America,837.138,1943.399
2021-05-16,Africa,126.311,94.22
2021-05-16,Asia,607.305,130.889
2021-05-16,Europe,1051.9,1405.006
2021-05-16,North America,863.902,1459.116
2021-05-16,Oceania,1.077,25.236
2021-05-16,South America,839.837,1949.664
2021-05-17,Africa,126.572,94.415
2021-05-17,Asia,613.233,132.167
2021-05-17,Europe,1053.487,1407.126
2021-05-17,North America,864.559,1460.226
2021-05-17,Oceania,1.077,25.236
2021-05-17,South America,842.608,1956.097
2021-05-18,Africa,126.889,94.651
2021-05-18,Asia,619.439,133.504
2021-05-18,Europe,1055.672,1410.044
2021-05-18,North America,865.806,1462.332
2021-05-18,Oceania,1.077,25.236
2021-05-18,South America,846.855,1965.957
2021-05-19,Africa,127.244,94.916
2021-05-19,Asia,624.928,134.687
2021-05-19,Europe,1057.692,1412.742
2021-05-19,North America,866.754,1463.933
2021-05-19,Oceania,1.082,25.353
2021-05-19,South America,851.612,1977.0
2021-05-20,Africa,127.614,95.192
2021-05-20,Asia,630.616,135.913
2021-05-20,Europe,1059.54,1415.211
2021-05-20,North America,867.852,1465.787
2021-05-20,Oceania,1.095,25.657
2021-05-20,South America,855.651,1986.376
2021-05-21,Africa,127.983,95.467
2021-05-21,Asia,636.269,137.131
2021-05-21,Europe,1061.235,1417.475
2021-05-21,North America,868.824,1467.429
2021-05-21,Oceania,1.095,25.657
2021-05-21,South America,859.973,1996.41
2021-05-22,Africa,128.192,95.623
2021-05-22,Asia,641.378,138.233
2021-05-22,Europe,1062.627,1419.334
2021-05-22,North America,869.777,1469.039
2021-05-22,Oceania,1.095,25.657
2021-05-22,South America,863.851,2005.412
2021-05-23,Africa,128.393,95.773
2021-05-23,Asia,647.018,139.448
2021-05-23,Europe,1063.587,1420.616
2021-05-23,North America,870.098,1469.581
2021-05-23,Oceania,1.095,25.657
2021-05-23,South America,866.488,2011.534
2021-05-24,Africa,128.677,95.985
2021-05-24,Asia,651.905,140.501
2021-05-24,Europe,1064.609,1421.981
2021-05-24,North America,870.822,1470.804
2021-05-24,Oceania,1.097,25.704
2021-05-24,South America,868.625,2016.495
2021-05-25,Africa,128.956,96.193
2021-05-25,Asia,657.335,141.672
2021-05-25,Europe,1066.589,1424.626
2021-05-25,North America,871.869,1472.572
2021-05-25,Oceania,1.097,25.704
2021-05-25,South America,873.08,2026.837
2021-05-26,Africa,129.259,96.419
2021-05-26,Asia,662.491,142.783
2021-05-26,Europe,1068.397,1427.041
2021-05-26,North America,873.298,1474.986
2021-05-26,Oceania,1.1,25.775
2021-05-26,South America,877.119,2036.214
2021-05-27,Africa,129.551,96.637
2021-05-27,Asia,667.473,143.857
2021-05-27,Europe,1069.951,1429.116
2021-05-27,North America,875.272,1478.32
2021-05-27,Oceania,1.103,25.845
2021-05-27,South America,881.373,2046.089
2021-05-28,Africa,129.851,96.86
2021-05-28,Asia,672.465,144.933
2021-05-28,Europe,1071.382,1431.028
2021-05-28,North America,876.403,1480.23
2021-05-28,Oceania,1.103,25.845
2021-05-28,South America,885.481,2055.626
2021-05-29,Africa,130.104,97.049
2021-05-29,Asia,677.164,145.945
2021-05-29,Europe,1072.525,1432.554
2021-05-29,North America,877.235,1481.635
2021-05-29,Oceania,1.103,25.845
2021-05-29,South America,889.309,2064.513
2021-05-30,Africa,130.304,97.198
2021-05-30,Asia,681.506,146.881
2021-05-30,Europe,1073.317,1433.612
2021-05-30,North America,877.489,1482.064
2021-05-30,Oceania,1.103,25.845
2021-05-30,South America,891.846,2070.402
2021-05-31,Africa,130.636,97.446
2021-05-31,Asia,685.524,147.747
2021-05-31,Europe,1074.426,1435.094
2021-05-31,North America,877.959,1482.858
2021-05-31,Oceania,1.103,25.845
2021-05-31,South America,894.636,2076.879
2021-06-01,Africa,130.956,97.685
2021-06-01,Asia,689.914,148.693
2021-06-01,Europe,1075.785,1436.909
2021-06-01,North America,883.022,1491.409
2021-06-01,Oceania,1.103,25.845
2021-06-01,South America,898.853,2086.669
2021-06-02,Africa,131.267,97.917
2021-06-02,Asia,694.221,149.622
2021-06-02,Europe,1077.058,1438.609
2021-06-02,North America,884.053,1493.151
2021-06-02,Oceania,1.103,25.845
2021-06-02,South America,903.75,2098.037
2021-06-03,Africa,131.516,98.102
2021-06-03,Asia,698.314,150.504
2021-06-03,Europe,1078.352,1440.338
2021-06-03,North America,885.03,1494.801
2021-06-03,Oceania,1.103,25.845
2021-06-03,South America,907.064,2105.731
2021-06-04,Africa,131.794,98.31
2021-06-04,Asia,703.002,151.514
2021-06-04,Europe,1079.648,1442.069
2021-06-04,North America,885.935,1496.329
2021-06-04,Oceania,1.103,25.845
2021-06-04,South America,910.865,2114.554
2021-06-05,Africa,132.052,98.502
2021-06-05,Asia,706.871,152.348
2021-06-05,Europe,1080.656,1443.415
2021-06-05,North America,886.594,1497.442
2021-06-05,Oceania,1.105,25.892
2021-06-05,South America,914.237,2122.382
2021-06-06,Africa,132.3,98.687
2021-06-06,Asia,710.499,153.13
2021-06-06,Europe,1081.377,1444.378
2021-06-06,North America,886.896,1497.952
2021-06-06,Oceania,1.105,25.892
2021-06-06,South America,916.414,2127.436
2021-06-07,Africa,132.584,98.899
2021-06-07,Asia,713.789,153.839
2021-06-07,Europe,1082.305,1445.617
2021-06-07,North America,887.429,1498.853
2021-06-07,Oceania,1.105,25.892
2021-06-07,South America,919.46,2134.508
2021-06-08,Africa,132.996,99.206
2021-06-08,Asia,717.275,154.59
2021-06-08,Europe,1083.795,1447.608
2021-06-08,North America,888.211,1500.173
2021-06-08,Oceania,1.105,25.892
2021-06-08,South America,923.674,2144.29
2021-06-09,Africa,133.36,99.478
2021-06-09,Asia,720.714,155.331
2021-06-09,Europe,1085.023,1449.248
2021-06-09,North America,889.112,1501.695
2021-06-09,Oceania,1.105,25.892
2021-06-09,South America,928.207,2154.814
2021-06-10,Africa,133.678,99.715
2021-06-10,Asia,729.238,157.169
2021-06-10,Europe,1086.282,1450.93
2021-06-10,North America,889.909,1503.041
2021-06-10,Oceania,1.105,25.892
2021-06-10,South America,933.32,2166.683
2021-06-11,Africa,134.063,100.002
2021-06-11,Asia,734.499,158.302
2021-06-11,Europe,1087.408,1452.433
2021-06-11,North America,890.947,1504.795
2021-06-11,Oceania,1.105,25.892
2021-06-11,South America,937.444,2176.257
2021-06-12,Africa,134.391,100.247
2021-06-12,Asia,738.869,159.244
2021-06-12,Europe,1088.25,1453.558
2021-06-12,North America,891.614,1505.921
2021-06-12,Oceania,1.105,25.892
2021-06-12,South America,941.007,2184.529
2021-06-13,Africa,134.662,100.449
2021-06-13,Asia,743.919,160.333
2021-06-13,Europe,1088.813,1454.31
2021-06-13,North America,891.871,1506.355
2021-06-13,Oceania,1.106,25.915
2021-06-13,South America,944.015,2191.512
2021-06-14,Africa,135.003,100.704
2021-06-14,Asia,747.852,161.18
2021-06-14,Europe,1089.572,1455.324
2021-06-14,North America,892.267,1507.024
2021-06-14,Oceania,1.106,25.915
2021-06-14,South America,946.477,2197.227
2021-06-15,Africa,135.478,101.058
2021-06-15,Asia,751.538,161.975
2021-06-15,Europe,1090.677,1456.8
2021-06-15,North America,892.964,1508.201
2021-06-15,Oceania,1.107,25.939
2021-06-15,South America,951.079,2207.91
2021-06-16,Africa,135.893,101.367
2021-06-16,Asia,755.0,162.721
2021-06-16,Europe,1091.758,1458.244
2021-06-16,North America,893.702,1509.448
2021-06-16,Oceania,1.107,25.939
2021-06-16,South America,955.728,2218.703
2021-06-17,Africa,136.274,101.652
2021-06-17,Asia,757.906,163.347
2021-06-17,Europe,1092.744,1459.561
2021-06-17,North America,894.249,1510.372
2021-06-17,Oceania,1.11,26.009
2021-06-17,South America,960.174,2229.024
2021-06-18,Africa,136.665,101.943
2021-06-18,Asia,760.73,163.956
2021-06-18,Europe,1093.73,1460.878
2021-06-18,North America,895.167,1511.922
2021-06-18,Oceania,1.11,26.009
2021-06-18,South America,964.27,2238.533
2021-06-19,Africa,137.081,102.254
2021-06-19,Asia,763.319,164.514
2021-06-19,Europe,1094.536,1461.954
2021-06-19,North America,895.516,1512.511
2021-06-19,Oceania,1.116,26.149
2021-06-19,South America,968.177,2247.603
2021-06-20,Africa,137.461,102.537
2021-06-20,Asia,765.953,165.082
2021-06-20,Europe,1095.131,1462.749
2021-06-20,North America,895.934,1513.217
2021-06-20,Oceania,1.117,26.173
2021-06-20,South America,970.711,2253.486
2021-06-21,Africa,137.954,102.905
2021-06-21,Asia,768.538,165.639
2021-06-21,Europe,1095.947,1463.839
2021-06-21,North America,896.459,1514.104
2021-06-21,Oceania,1.117,26.173
2021-06-21,South America,973.374,2259.668
2021-06-22,Africa,138.589,103.378
2021-06-22,Asia,771.12,166.195
2021-06-22,Europe,1096.957,1465.188
2021-06-22,North America,897.231,1515.408
2021-06-22,Oceania,1.119,26.22
2021-06-22,South America,977.31,2268.805
2021-06-23,Africa,139.105,103.763
2021-06-23,Asia,773.779,166.768
2021-06-23,Europe,1098.043,1466.638
2021-06-23,North America,898.142,1516.947
2021-06-23,Oceania,1.123,26.313
2021-06-23,South America,981.66,2278.904
2021-06-24,Africa,139.639,104.162
2021-06-24,Asia,776.398,167.333
2021-06-24,Europe,1099.086,1468.032
2021-06-24,North America,898.875,1518.185
2021-06-24,Oceania,1.123,26.313
2021-06-24,South America,985.346,2287.461
2021-06-25,Africa,140.173,104.56
2021-06-25,Asia,778.882,167.868
2021-06-25,Europe,1100.191,1469.508
2021-06-25,North America,899.831,1519.799
2021-06-25,Oceania,1.124,26.337
2021-06-25,South America,989.479,2297.055
2021-06-26,Africa,140.663,104.926
2021-06-26,Asia,781.259,168.38
2021-06-26,Europe,1101.257,1470.931
2021-06-26,North America,900.274,1520.548
2021-06-26,Oceania,1.125,26.36
2021-06-26,South America,992.567,2304.224
2021-06-27,Africa,141.118,105.265
2021-06-27,Asia,783.567,168.878
2021-06-27,Europe,1102.044,1471.983
2021-06-27,North America,900.485,1520.904
2021-06-27,Oceania,1.125,26.36
2021-06-27,South America,994.754,2309.301
2021-06-28,Africa,141.649,105.661
2021-06-28,Asia,785.902,169.381
2021-06-28,Europe,1102.942,1473.182
2021-06-28,North America,900.843,1521.509
2021-06-28,Oceania,1.127,26.407
2021-06-28,South America,997.278,2315.16
2021-06-29,Africa,142.171,106.05
2021-06-29,Asia,788.15,169.865
2021-06-29,Europe,1104.215,1474.882
2021-06-29,North America,901.578,1522.75
2021-06-29,Oceania,1.131,26.501
2021-06-29,South America,1000.611,2322.898
2021-06-30,Africa,142.948,106.63
2021-06-30,Asia,790.589,170.391
2021-06-30,Europe,1105.368,1476.422
2021-06-30,North America,902.264,1523.909
2021-06-30,Oceania,1.131,26.501
2021-06-30,South America,1004.715,2332.425
2021-07-01,Africa,143.74,107.221
2021-07-01,Asia,792.97,170.904
2021-07-01,Europe,1106.429,1477.84
2021-07-01,North America,902.944,1525.057
2021-07-01,Oceania,1.134,26.571
2021-07-01,South America,1008.482,2341.17
2021-07-02,Africa,144.429,107.735
2021-07-02,Asia,795.221,171.389
2021-07-02,Europe,1107.406,1479.144
2021-07-02,North America,903.789,1526.484
2021-07-02,Oceania,1.135,26.595
2021-07-02,South America,1011.994,2349.323
2021-07-03,Africa,144.913,108.096
2021-07-03,Asia,797.487,171.878
2021-07-03,Europe,1108.291,1480.327
2021-07-03,North America,904.163,1527.116
2021-07-03,Oceania,1.137,26.641
2021-07-03,South America,1014.825,2355.895
2021-07-04,Africa,145.539,108.563
2021-07-04,Asia,799.744,172.364
2021-07-04,Europe,1109.035,1481.32
2021-07-04,North America,904.339,1527.413
2021-07-04,Oceania,1.14,26.712
2021-07-04,South America,1017.409,2361.894
2021-07-05,Africa,147.053,109.692
2021-07-05,Asia,802.034,172.858
2021-07-05,Europe,1109.969,1482.568
2021-07-05,North America,904.661,1527.957
2021-07-05,Oceania,1.143,26.782
2021-07-05,South America,1019.81,2367.468
2021-07-06,Africa,147.886,110.313
2021-07-06,Asia,804.747,173.443
2021-07-06,Europe,1111.001,1483.946
2021-07-06,North America,905.418,1529.236
2021-07-06,Oceania,1.149,26.923
2021-07-06,South America,1023.035,2374.955
2021-07-07,Africa,148.701,110.921
2021-07-07,Asia,807.711,174.081
2021-07-07,Europe,1112.045,1485.341
2021-07-07,North America,906.081,1530.356
2021-07-07,Oceania,1.156,27.087
2021-07-07,South America,1026.108,2382.089
2021-07-08,Africa,149.602,111.593
2021-07-08,Asia,810.669,174.719
2021-07-08,Europe,1113.122,1486.779
2021-07-08,North America,906.734,1531.458
2021-07-08,Oceania,1.162,27.227
2021-07-08,South America,1029.358,2389.634
2021-07-09,Africa,150.483,112.251
2021-07-09,Asia,813.817,175.397
2021-07-09,Europe,1114.072,1488.048
2021-07-09,North America,907.599,1532.919
2021-07-09,Oceania,1.165,27.298
2021-07-09,South America,1031.958,2395.669
2021-07-10,Africa,151.175,112.767
2021-07-10,Asia,816.549,175.986
2021-07-10,Europe,1114.964,1489.24
2021-07-10,North America,908.126,1533.81
2021-07-10,Oceania,1.167,27.344
2021-07-10,South America,1033.155,2398.448
2021-07-11,Africa,151.775,113.214
2021-07-11,Asia,819.355,176.591
2021-07-11,Europe,1115.785,1490.336
2021-07-11,North America,908.333,1534.159
2021-07-11,Oceania,1.172,27.462
2021-07-11,South America,1035.398,2403.655
2021-07-12,Africa,152.406,113.685
2021-07-12,Asia,823.565,177.498
2021-07-12,Europe,1116.657,1491.501
2021-07-12,North America,908.78,1534.914
2021-07-12,Oceania,1.176,27.555
2021-07-12,South America,1038.554,2410.982
2021-07-13,Africa,153.491,114.494
2021-07-13,Asia,826.151,178.056
2021-07-13,Europe,1117.726,1492.929
2021-07-13,North America,909.553,1536.22
2021-07-13,Oceania,1.177,27.579
2021-07-13,South America,1041.331,2417.429
2021-07-14,Africa,154.55,115.284
2021-07-14,Asia,829.078,178.686
2021-07-14,Europe,1118.741,1494.284
2021-07-14,North America,910.312,1537.502
2021-07-14,Oceania,1.177,27.579
2021-07-14,South America,1044.266,2424.242
2021-07-15,Africa,155.455,115.959
2021-07-15,Asia,831.981,179.312
2021-07-15,Europe,1119.719,1495.591
2021-07-15,North America,911.025,1538.706
2021-07-15,Oceania,1.192,27.93
2021-07-15,South America,1047.201,2431.056
2021-07-16,Africa,156.459,116.708
2021-07-16,Asia,835.053,179.974
2021-07-16,Europe,1120.761,1496.983
2021-07-16,North America,911.882,1540.153
2021-07-16,Oceania,1.199,28.094
2021-07-16,South America,1049.92,2437.368
2021-07-17,Africa,157.224,117.279
2021-07-17,Asia,837.964,180.602
2021-07-17,Europe,1121.685,1498.217
2021-07-17,North America,912.299,1540.858
2021-07-17,Oceania,1.205,28.235
2021-07-17,South America,1051.944,2442.066
2021-07-18,Africa,157.899,117.783
2021-07-18,Asia,840.851,181.224
2021-07-18,Europe,1122.543,1499.363
2021-07-18,North America,912.627,1541.412
2021-07-18,Oceania,1.218,28.539
2021-07-18,South America,1053.713,2446.173
2021-07-19,Africa,158.627,118.326
2021-07-19,Asia,844.275,181.962
2021-07-19,Europe,1123.424,1500.539
2021-07-19,North America,913.133,1542.266
2021-07-19,Oceania,1.242,29.102
2021-07-19,South America,1055.426,2450.15
